City,Date,AQI
Agra,2023-07-24,55.0
Agra,2023-07-25,70.0
Agra,2023-07-26,79.0
Agra,2023-07-27,73.0
Agra,2023-07-28,59.0
Agra,2023-07-29,39.0
Agra,2023-07-30,44.0
Agra,2023-07-31,48.0
Agra,2023-08-01,62.0
Agra,2023-08-02,67.0
Agra,2023-08-03,69.0
Agra,2023-08-04,53.0
Agra,2023-08-05,92.0
Agra,2023-08-06,60.0
Agra,2023-08-07,66.0
Agra,2023-08-08,75.0
Agra,2023-08-09,83.0
Agra,2023-08-10,98.0
Agra,2023-08-11,96.0
Agra,2023-08-12,76.0
Agra,2023-08-13,76.0
Agra,2023-08-14,76.0
Agra,2023-08-15,84.0
Agra,2023-08-16,78.0
Agra,2023-08-17,98.0
Agra,2023-08-18,95.0
Agra,2023-08-19,71.0
Agra,2023-08-20,73.0
Agra,2023-08-21,79.0
Agra,2023-08-22,66.0
Agra,2023-08-23,39.0
Agra,2023-08-24,60.0
Agra,2023-08-25,68.0
Agra,2023-08-26,82.0
Agra,2023-08-27,103.0
Agra,2023-08-28,117.0
Agra,2023-08-29,91.0
Agra,2023-08-30,94.0
Agra,2023-08-31,86.0
Agra,2023-09-01,109.0
Agra,2023-09-02,105.0
Agra,2023-09-03,89.0
Agra,2023-09-04,102.0
Agra,2023-09-05,74.0
Agra,2023-09-06,55.0
Agra,2023-09-07,68.0
Agra,2023-09-08,49.0
Agra,2023-09-09,61.0
Agra,2023-09-10,44.0
Agra,2023-09-11,43.0
Agra,2023-09-12,54.0
Agra,2023-09-13,58.0
Agra,2023-09-14,73.0
Agra,2023-09-15,69.0
Agra,2023-09-16,56.0
Agra,2023-09-17,57.0
Agra,2023-09-18,40.0
Agra,2023-09-19,52.0
Agra,2023-09-20,62.0
Agra,2023-09-21,66.0
Agra,2023-09-22,71.0
Agra,2023-09-23,61.0
Agra,2023-09-24,75.0
Agra,2023-09-25,79.0
Agra,2023-09-26,69.0
Agra,2023-09-27,98.0
Agra,2023-09-28,130.0
Agra,2023-09-29,140.0
Agra,2023-09-30,122.0
Agra,2023-10-01,120.0
Agra,2023-10-02,100.0
Agra,2023-10-03,112.0
Agra,2023-10-04,100.0
Agra,2023-10-05,111.0
Agra,2023-10-06,139.0
Agra,2023-10-07,100.0
Agra,2023-10-08,105.0
Agra,2023-10-09,77.0
Agra,2023-10-10,73.0
Agra,2023-10-11,77.0
Agra,2023-10-12,95.0
Agra,2023-10-13,111.0
Agra,2023-10-14,117.0
Agra,2023-10-15,104.0
Agra,2023-10-16,95.0
Agra,2023-10-17,62.0
Agra,2023-10-18,80.0
Agra,2023-10-19,103.0
Agra,2023-10-20,127.0
Agra,2023-10-21,134.0
Agra,2023-10-22,138.0
Agra,2023-10-23,153.0
Agra,2023-10-24,112.0
Agra,2023-10-25,100.0
Agra,2023-10-26,103.0
Agra,2023-10-27,116.0
Agra,2023-10-28,111.0
Agra,2023-10-29,140.0
Agra,2023-10-30,104.0
Agra,2023-10-31,123.0
Agra,2023-11-01,140.0
Agra,2023-11-02,126.0
Agra,2023-11-03,152.0
Agra,2023-11-04,200.0
Agra,2023-11-05,198.0
Agra,2023-11-06,165.0
Agra,2023-11-07,128.0
Agra,2023-11-08,112.0
Agra,2023-11-09,147.0
Agra,2023-11-10,124.0
Agra,2023-11-11,63.0
Agra,2023-11-12,73.0
Agra,2023-11-13,158.0
Agra,2023-11-14,160.0
Agra,2023-11-15,159.0
Agra,2023-11-16,176.0
Agra,2023-11-17,134.0
Agra,2023-11-18,125.0
Agra,2023-11-19,124.0
Agra,2023-11-20,98.0
Agra,2023-11-21,182.0
Agra,2023-11-22,153.0
Agra,2023-11-23,226.0
Agra,2023-11-24,178.0
Agra,2023-11-25,163.0
Agra,2023-11-26,170.0
Agra,2023-11-27,120.0
Agra,2023-11-28,80.0
Agra,2023-11-29,138.0
Agra,2023-11-30,107.0
Agra,2023-12-01,53.0
Agra,2023-12-02,86.0
Agra,2023-12-03,111.0
Agra,2023-12-04,67.0
Agra,2023-12-05,70.0
Agra,2023-12-06,96.0
Agra,2023-12-07,87.0
Agra,2023-12-08,114.0
Agra,2023-12-09,98.0
Agra,2023-12-10,94.0
Agra,2023-12-11,93.0
Agra,2023-12-12,145.0
Agra,2023-12-13,109.0
Agra,2023-12-14,95.0
Agra,2023-12-15,123.0
Agra,2023-12-16,137.0
Agra,2023-12-17,124.0
Agra,2023-12-18,102.0
Agra,2023-12-19,68.0
Agra,2023-12-20,77.0
Agra,2023-12-21,94.0
Agra,2023-12-22,140.0
Agra,2023-12-23,187.0
Agra,2023-12-24,150.0
Agra,2023-12-25,122.0
Agra,2023-12-26,132.0
Agra,2023-12-27,140.0
Agra,2023-12-28,101.0
Agra,2023-12-29,102.0
Agra,2023-12-30,85.0
Agra,2023-12-31,93.0
Agra,2024-01-01,90.0
Agra,2024-01-02,102.0
Agra,2024-01-03,143.0
Agra,2024-01-04,139.0
Agra,2024-01-05,109.0
Agra,2024-01-06,130.0
Agra,2024-01-07,127.0
Agra,2024-01-08,124.0
Agra,2024-01-09,104.0
Agra,2024-01-10,92.0
Agra,2024-01-11,124.0
Agra,2024-01-12,142.0
Agra,2024-01-13,175.0
Agra,2024-01-14,146.0
Agra,2024-01-15,140.0
Agra,2024-01-16,119.0
Agra,2024-01-17,83.0
Agra,2024-01-18,69.0
Agra,2024-01-19,70.0
Agra,2024-01-20,93.0
Agra,2024-01-21,108.0
Agra,2024-01-22,164.0
Agra,2024-01-23,104.0
Agra,2024-01-24,110.0
Agra,2024-01-25,122.0
Agra,2024-01-26,121.0
Agra,2024-01-27,128.0
Agra,2024-01-28,176.0
Agra,2024-01-29,112.0
Agra,2024-01-30,156.0
Agra,2024-01-31,137.0
Agra,2024-02-01,91.0
Agra,2024-02-02,60.0
Agra,2024-02-03,68.0
Agra,2024-02-04,77.0
Agra,2024-02-05,46.0
Agra,2024-02-06,58.0
Agra,2024-02-07,70.0
Agra,2024-02-08,50.0
Agra,2024-02-09,51.0
Agra,2024-02-10,91.0
Agra,2024-02-11,111.0
Agra,2024-02-12,119.0
Agra,2024-02-13,90.0
Agra,2024-02-14,95.0
Agra,2024-02-15,97.0
Agra,2024-02-16,104.0
Agra,2024-02-17,92.0
Agra,2024-02-18,94.0
Agra,2024-02-19,60.0
Agra,2024-02-20,55.0
Agra,2024-02-21,60.0
Agra,2024-02-22,56.0
Agra,2024-02-23,48.0
Agra,2024-02-24,56.0
Agra,2024-02-25,49.0
Agra,2024-02-26,57.0
Agra,2024-02-27,72.0
Agra,2024-02-28,56.0
Agra,2024-02-29,51.0
Agra,2024-03-01,66.0
Agra,2024-03-02,39.0
Agra,2024-03-03,36.0
Agra,2024-03-04,43.0
Agra,2024-03-05,50.0
Agra,2024-03-06,55.0
Agra,2024-03-07,85.0
Agra,2024-03-08,74.0
Agra,2024-03-09,64.0
Agra,2024-03-10,60.0
Agra,2024-03-11,71.0
Agra,2024-03-12,82.0
Agra,2024-03-13,74.0
Agra,2024-03-14,61.0
Agra,2024-03-15,62.0
Agra,2024-03-16,76.0
Agra,2024-03-17,79.0
Agra,2024-03-18,83.0
Agra,2024-03-19,86.0
Agra,2024-03-20,101.0
Agra,2024-03-21,72.0
Agra,2024-03-22,68.0
Agra,2024-03-23,81.0
Agra,2024-03-24,89.0
Agra,2024-03-25,106.0
Agra,2024-03-26,51.0
Agra,2024-03-27,71.0
Agra,2024-03-28,81.0
Agra,2024-03-29,87.0
Agra,2024-03-30,63.0
Agra,2024-03-31,86.0
Agra,2024-04-01,57.0
Agra,2024-04-02,63.0
Agra,2024-04-03,66.0
Agra,2024-04-04,62.0
Agra,2024-04-05,90.0
Agra,2024-04-06,75.0
Agra,2024-04-07,78.0
Agra,2024-04-08,72.0
Agra,2024-04-09,78.0
Agra,2024-04-10,84.0
Agra,2024-04-11,62.0
Agra,2024-04-12,82.0
Agra,2024-04-13,64.0
Agra,2024-04-14,78.0
Agra,2024-04-15,78.0
Agra,2024-04-16,70.0
Agra,2024-04-17,63.0
Agra,2024-04-18,53.0
Agra,2024-04-19,61.0
Agra,2024-04-20,72.0
Agra,2024-04-21,73.0
Agra,2024-04-22,62.0
Agra,2024-04-23,61.0
Agra,2024-04-24,67.0
Agra,2024-04-25,74.0
Agra,2024-04-26,74.0
Agra,2024-04-27,54.0
Agra,2024-04-28,89.0
Agra,2024-04-29,73.0
Agra,2024-04-30,66.0
Agra,2024-05-01,88.0
Agra,2024-05-02,79.0
Agra,2024-05-03,86.0
Agra,2024-05-04,99.0
Agra,2024-05-05,74.0
Agra,2024-05-06,89.0
Agra,2024-05-07,84.0
Agra,2024-05-08,91.0
Agra,2024-05-09,69.0
Agra,2024-05-10,70.0
Agra,2024-05-11,105.0
Agra,2024-05-12,67.0
Agra,2024-05-13,74.0
Agra,2024-05-14,78.0
Agra,2024-05-15,72.0
Agra,2024-05-16,67.0
Agra,2024-05-17,79.0
Agra,2024-05-18,88.0
Agra,2024-05-19,102.0
Agra,2024-05-20,70.0
Agra,2024-05-21,82.0
Agra,2024-05-22,116.0
Agra,2024-05-23,71.0
Agra,2024-05-24,68.0
Agra,2024-05-25,71.0
Agra,2024-05-26,82.0
Agra,2024-05-27,65.0
Agra,2024-05-28,67.0
Agra,2024-05-29,72.0
Agra,2024-05-30,75.0
Agra,2024-05-31,50.0
Agra,2024-06-01,81.0
Agra,2024-06-02,57.0
Agra,2024-06-03,49.0
Agra,2024-06-04,61.0
Agra,2024-06-05,44.0
Agra,2024-06-06,51.0
Agra,2024-06-07,142.0
Agra,2024-06-08,86.0
Agra,2024-06-09,67.0
Agra,2024-06-10,80.0
Agra,2024-06-11,76.0
Agra,2024-06-12,72.0
Agra,2024-06-13,50.0
Agra,2024-06-14,60.0
Agra,2024-06-15,45.0
Agra,2024-06-16,59.0
Agra,2024-06-17,49.0
Agra,2024-06-18,47.0
Agra,2024-06-19,50.0
Agra,2024-06-20,52.0
Agra,2024-06-21,50.0
Agra,2024-06-22,62.0
Agra,2024-06-23,67.0
Agra,2024-06-24,76.0
Agra,2024-06-25,62.0
Agra,2024-06-26,70.0
Agra,2024-06-27,70.0
Agra,2024-06-28,44.0
Agra,2024-06-29,33.0
Agra,2024-06-30,29.0
Agra,2024-07-01,29.0
Agra,2024-07-02,31.0
Agra,2024-07-03,31.0
Agra,2024-07-04,28.0
Agra,2024-07-05,32.0
Agra,2024-07-06,33.0
Agra,2024-07-07,29.0
Agra,2024-07-08,31.0
Agra,2024-07-09,51.0
Agra,2024-07-10,55.0
Agra,2024-07-11,44.0
Agra,2024-07-12,32.0
Agra,2024-07-13,44.0
Agra,2024-07-14,44.0
Agra,2024-07-15,45.0
Agra,2024-07-16,41.0
Agra,2024-07-17,57.0
Agra,2024-07-18,48.0
Agra,2024-07-19,51.0
Agra,2024-07-20,46.0
Agra,2024-07-21,43.0
Agra,2024-07-22,39.0
Agra,2024-07-23,29.0
Agra,2024-07-24,63.0
Agra,2024-07-25,32.0
Agra,2024-07-26,33.0
Agra,2024-07-27,27.0
Agra,2024-07-28,26.0
Agra,2024-07-29,26.0
Agra,2024-07-30,32.0
Agra,2024-07-31,29.0
Agra,2024-08-01,26.0
Agra,2024-08-02,30.0
Agra,2024-08-03,28.0
Agra,2024-08-04,27.0
Agra,2024-08-05,26.0
Agra,2024-08-06,34.0
Agra,2024-08-07,30.0
Agra,2024-08-08,30.0
Agra,2024-08-09,32.0
Agra,2024-08-10,29.0
Agra,2024-08-11,32.0
Agra,2024-08-12,44.0
Agra,2024-08-13,31.0
Agra,2024-08-14,34.0
Agra,2024-08-15,31.0
Agra,2024-08-16,29.0
Agra,2024-08-17,34.0
Agra,2024-08-18,32.0
Agra,2024-08-19,32.0
Agra,2024-08-20,31.0
Agra,2024-08-21,28.0
Agra,2024-08-22,27.0
Agra,2024-08-23,32.0
Agra,2024-08-24,34.0
Agra,2024-08-25,36.0
Agra,2024-08-26,30.0
Agra,2024-08-27,31.0
Agra,2024-08-28,28.0
Agra,2024-08-29,31.0
Agra,2024-08-30,32.0
Agra,2024-08-31,35.0
Agra,2024-09-01,56.0
Agra,2024-09-02,43.0
Agra,2024-09-03,39.0
Agra,2024-09-04,42.0
Agra,2024-09-05,27.0
Agra,2024-09-06,35.0
Agra,2024-09-07,36.0
Agra,2024-09-08,33.0
Agra,2024-09-09,41.0
Agra,2024-09-10,33.0
Agra,2024-09-11,32.0
Agra,2024-09-12,24.0
Agra,2024-09-13,34.0
Agra,2024-09-14,39.0
Agra,2024-09-15,35.0
Agra,2024-09-16,50.0
Agra,2024-09-17,54.0
Agra,2024-09-18,36.0
Agra,2024-09-19,34.0
Agra,2024-09-20,37.0
Agra,2024-09-21,40.0
Agra,2024-09-22,44.0
Agra,2024-09-23,60.0
Agra,2024-09-24,96.0
Agra,2024-09-25,78.0
Agra,2024-09-26,45.0
Agra,2024-09-27,36.0
Agra,2024-09-28,32.0
Agra,2024-09-29,35.0
Agra,2024-09-30,40.0
Agra,2024-10-01,71.0
Agra,2024-10-02,84.0
Agra,2024-10-03,65.0
Agra,2024-10-04,64.0
Agra,2024-10-05,44.0
Agra,2024-10-06,44.0
Agra,2024-10-07,80.0
Agra,2024-10-08,93.0
Agra,2024-10-09,103.0
Agra,2024-10-10,97.0
Agra,2024-10-11,76.0
Agra,2024-10-12,86.0
Agra,2024-10-13,83.0
Agra,2024-10-14,80.0
Agra,2024-10-15,110.0
Agra,2024-10-16,90.0
Agra,2024-10-17,99.0
Agra,2024-10-18,101.0
Agra,2024-10-19,100.0
Agra,2024-10-20,121.0
Agra,2024-10-21,79.0
Agra,2024-10-22,114.0
Agra,2024-10-23,168.0
Agra,2024-10-24,156.0
Agra,2024-10-25,131.0
Agra,2024-10-26,106.0
Agra,2024-10-27,149.0
Agra,2024-10-28,68.0
Agra,2024-10-29,67.0
Agra,2024-10-30,66.0
Agra,2024-10-31,148.0
Agra,2024-11-01,160.0
Agra,2024-11-02,164.0
Agra,2024-11-03,162.0
Agra,2024-11-04,145.0
Agra,2024-11-05,191.0
Agra,2024-11-06,161.0
Agra,2024-11-07,136.0
Agra,2024-11-08,120.0
Agra,2024-11-09,87.0
Agra,2024-11-10,78.0
Agra,2024-11-11,92.0
Agra,2024-11-12,133.0
Agra,2024-11-13,144.0
Agra,2024-11-14,149.0
Agra,2024-11-15,188.0
Agra,2024-11-16,121.0
Agra,2024-11-17,101.0
Agra,2024-11-18,278.0
Agra,2024-11-19,228.0
Agra,2024-11-20,132.0
Agra,2024-11-21,118.0
Agra,2024-11-22,134.0
Agra,2024-11-23,173.0
Agra,2024-11-24,142.0
Agra,2024-11-25,100.0
Agra,2024-11-26,102.0
Agra,2024-11-27,112.0
Agra,2024-11-28,133.0
Agra,2024-11-29,122.0
Agra,2024-11-30,136.0
Agra,2024-12-01,126.0
Agra,2024-12-02,102.0
Agra,2024-12-03,100.0
Agra,2024-12-04,73.0
Agra,2024-12-05,65.0
Agra,2024-12-06,70.0
Agra,2024-12-07,94.0
Agra,2024-12-08,83.0
Agra,2024-12-09,66.0
Agra,2024-12-10,74.0
Agra,2024-12-11,78.0
Agra,2024-12-12,103.0
Agra,2024-12-13,93.0
Agra,2024-12-14,69.0
Agra,2024-12-15,107.0
Agra,2024-12-16,156.0
Agra,2024-12-17,194.0
Agra,2024-12-18,202.0
Agra,2024-12-19,235.0
Agra,2024-12-20,136.0
Agra,2024-12-21,134.0
Agra,2024-12-22,143.0
Agra,2024-12-23,122.0
Agra,2024-12-24,102.0
Agra,2024-12-25,114.0
Agra,2024-12-26,125.0
Agra,2024-12-27,109.0
Agra,2024-12-28,81.0
Agra,2024-12-29,86.0
Agra,2024-12-30,64.0
Agra,2024-12-31,64.0
Agra,2025-01-01,77.0
Agra,2025-01-02,106.0
Agra,2025-01-03,143.0
Agra,2025-01-04,139.0
Agra,2025-01-05,116.0
Agra,2025-01-06,86.0
Agra,2025-01-07,100.0
Agra,2025-01-08,103.0
Agra,2025-01-09,106.0
Agra,2025-01-10,118.0
Agra,2025-01-11,86.0
Agra,2025-01-12,114.0
Agra,2025-01-13,86.0
Agra,2025-01-14,78.0
Agra,2025-01-15,80.0
Agra,2025-01-16,69.0
Agra,2025-01-17,82.0
Agra,2025-01-18,78.0
Agra,2025-01-19,86.0
Agra,2025-01-20,93.0
Agra,2025-01-21,88.0
Agra,2025-01-22,86.0
Agra,2025-01-23,86.0
Agra,2025-01-24,74.0
Agra,2025-01-25,53.0
Agra,2025-01-26,69.0
Agra,2025-01-27,76.0
Agra,2025-01-28,86.0
Agra,2025-01-29,105.0
Agra,2025-01-30,103.0
Agra,2025-01-31,106.0
Agra,2025-02-01,96.0
Agra,2025-02-02,98.0
Agra,2025-02-03,89.0
Agra,2025-02-04,85.0
Agra,2025-02-05,75.0
Agra,2025-02-06,59.0
Agra,2025-02-07,67.0
Agra,2025-02-08,59.0
Agra,2025-02-09,80.0
Agra,2025-02-10,92.0
Agra,2025-02-11,86.0
Agra,2025-02-12,78.0
Agra,2025-02-13,48.0
Agra,2025-02-14,53.0
Agra,2025-02-15,74.0
Agra,2025-02-16,100.0
Agra,2025-02-17,89.0
Agra,2025-02-18,95.0
Agra,2025-02-19,89.0
Agra,2025-02-20,62.0
Agra,2025-02-21,72.0
Agra,2025-02-22,66.0
Agra,2025-02-23,70.0
Agra,2025-02-24,76.0
Agra,2025-02-25,78.0
Agra,2025-02-26,88.0
Agra,2025-02-27,67.0
Agra,2025-02-28,83.0
Agra,2025-03-01,58.0
Agra,2025-03-02,69.0
Agra,2025-03-03,59.0
Agra,2025-03-04,76.0
Agra,2025-03-05,61.0
Agra,2025-03-06,64.0
Agra,2025-03-07,114.0
Agra,2025-03-08,84.0
Agra,2025-03-09,109.0
Agra,2025-03-10,85.0
Agra,2025-03-11,119.0
Agra,2025-03-12,137.0
Agra,2025-03-13,115.0
Agra,2025-03-14,105.0
Agra,2025-03-15,57.0
Agra,2025-03-16,89.0
Agra,2025-03-17,57.0
Agra,2025-03-18,81.0
Agra,2025-03-19,114.0
Agra,2025-03-20,128.0
Agra,2025-03-21,101.0
Agra,2025-03-22,81.0
Agra,2025-03-23,70.0
Agra,2025-03-24,100.0
Agra,2025-03-25,88.0
Agra,2025-03-26,115.0
Agra,2025-03-27,126.0
Agra,2025-03-28,112.0
Agra,2025-03-29,87.0
Agra,2025-03-30,75.0
Agra,2025-03-31,122.0
Agra,2025-04-01,
Agra,2025-04-02,
Agra,2025-04-03,
Agra,2025-04-04,
Agra,2025-04-05,
Agra,2025-04-06,
Agra,2025-04-07,
Agra,2025-04-08,
Agra,2025-04-09,
Agra,2025-04-10,
Agra,2025-04-11,
Agra,2025-04-12,
Agra,2025-04-13,
Agra,2025-04-14,
Agra,2025-04-15,
Agra,2025-04-16,
Agra,2025-04-17,
Agra,2025-04-18,
Agra,2025-04-19,
Agra,2025-04-20,
Agra,2025-04-21,
Agra,2025-04-22,
Agra,2025-04-23,
Agra,2025-04-24,
Agra,2025-04-25,
Agra,2025-04-26,
Agra,2025-04-27,
Agra,2025-04-28,
Agra,2025-04-29,
Agra,2025-04-30,
